"GOV","Level of government","TAX","Tax revenue","VAR","Indicator","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","USA","United States","2011","2011","USD","US Dollar","9","Billions",,,3706.69,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","USA","United States","2012","2012","USD","US Dollar","9","Billions",,,3887.233,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","USA","United States","2013","2013","USD","US Dollar","9","Billions",,,4291.752,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","USA","United States","2014","2014","USD","US Dollar","9","Billions",,,4542.584,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","USA","United States","2015","2015","USD","US Dollar","9","Billions",,,4773.68,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","USA","United States","2016","2016","USD","US Dollar","9","Billions",,,4837.633,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","USA","United States","2017","2017","USD","US Dollar","9","Billions",,,5223.462,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","USA","United States","2018","2018","USD","US Dollar","9","Billions",,,5115.959,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","USA","United States","2019","2019","USD","US Dollar","9","Billions",,,5385.03,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","USA","United States","2020","2020","USD","US Dollar","9","Billions",,,5380.217,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","USA","United States","2021","2021","USD","US Dollar","9","Billions",,,6112.256,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","1990","1990","USD","US Dollar","9","Billions",,,5.829,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","1991","1991","USD","US Dollar","9","Billions",,,7.014,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","1992","1992","USD","US Dollar","9","Billions",,,8.799,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","1993","1993","USD","US Dollar","9","Billions",,,9.442,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","1994","1994","USD","US Dollar","9","Billions",,,10.666,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","1995","1995","USD","US Dollar","9","Billions",,,13.582,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","1996","1996","USD","US Dollar","9","Billions",,,15.249,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","1997","1997","USD","US Dollar","9","Billions",,,16.183,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","1998","1998","USD","US Dollar","9","Billions",,,15.367,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","1999","1999","USD","US Dollar","9","Billions",,,13.591,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2000","2000","USD","US Dollar","9","Billions",,,14.65,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2001","2001","USD","US Dollar","9","Billions",,,13.521,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2002","2002","USD","US Dollar","9","Billions",,,13.312,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2003","2003","USD","US Dollar","9","Billions",,,14.253,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2004","2004","USD","US Dollar","9","Billions",,,18.934,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2005","2005","USD","US Dollar","9","Billions",,,25.487,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2006","2006","USD","US Dollar","9","Billions",,,34.02,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2007","2007","USD","US Dollar","9","Billions",,,39.444,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2008","2008","USD","US Dollar","9","Billions",,,38.374,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2009","2009","USD","US Dollar","9","Billions",,,29.984,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2010","2010","USD","US Dollar","9","Billions",,,42.836,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2011","2011","USD","US Dollar","9","Billions",,,53.292,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2012","2012","USD","US Dollar","9","Billions",,,57.028,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2013","2013","USD","US Dollar","9","Billions",,,55.285,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2014","2014","USD","US Dollar","9","Billions",,,51.075,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2015","2015","USD","US Dollar","9","Billions",,,49.721,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2016","2016","USD","US Dollar","9","Billions",,,50.448,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2017","2017","USD","US Dollar","9","Billions",,,55.902,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2018","2018","USD","US Dollar","9","Billions",,,62.806,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2019","2019","USD","US Dollar","9","Billions",,,58.332,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2020","2020","USD","US Dollar","9","Billions",,,49.029,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","CHL","Chile","2021","2021","USD","US Dollar","9","Billions",,,70.268,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","1995","1995","USD","US Dollar","9","Billions",,,1.309,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","1996","1996","USD","US Dollar","9","Billions",,,1.58,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","1997","1997","USD","US Dollar","9","Billions",,,1.739,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","1998","1998","USD","US Dollar","9","Billions",,,1.918,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","1999","1999","USD","US Dollar","9","Billions",,,1.865,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2000","2000","USD","US Dollar","9","Billions",,,1.768,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2001","2001","USD","US Dollar","9","Billions",,,1.897,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2002","2002","USD","US Dollar","9","Billions",,,2.284,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2003","2003","USD","US Dollar","9","Billions",,,3.04,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2004","2004","USD","US Dollar","9","Billions",,,3.764,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2005","2005","USD","US Dollar","9","Billions",,,4.195,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2006","2006","USD","US Dollar","9","Billions",,,5.184,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2007","2007","USD","US Dollar","9","Billions",,,6.957,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2008","2008","USD","US Dollar","9","Billions",,,7.59,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2009","2009","USD","US Dollar","9","Billions",,,6.862,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2010","2010","USD","US Dollar","9","Billions",,,6.481,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2011","2011","USD","US Dollar","9","Billions",,,7.303,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2012","2012","USD","US Dollar","9","Billions",,,7.3,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2013","2013","USD","US Dollar","9","Billions",,,7.949,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2014","2014","USD","US Dollar","9","Billions",,,8.548,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2015","2015","USD","US Dollar","9","Billions",,,7.626,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2016","2016","USD","US Dollar","9","Billions",,,8.061,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2017","2017","USD","US Dollar","9","Billions",,,8.745,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2018","2018","USD","US Dollar","9","Billions",,,10.069,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2019","2019","USD","US Dollar","9","Billions",,,10.408,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2020","2020","USD","US Dollar","9","Billions",,,10.408,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","EST","Estonia","2021","2021","USD","US Dollar","9","Billions",,,12.467,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","1995","1995","USD","US Dollar","9","Billions",,,35.812,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","1996","1996","USD","US Dollar","9","Billions",,,38.646,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","1997","1997","USD","US Dollar","9","Billions",,,40.878,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","1998","1998","USD","US Dollar","9","Billions",,,40.11,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","1999","1999","USD","US Dollar","9","Billions",,,40.301,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2000","2000","USD","US Dollar","9","Billions",,,46.436,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2001","2001","USD","US Dollar","9","Billions",,,45.567,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2002","2002","USD","US Dollar","9","Billions",,,41.301,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2003","2003","USD","US Dollar","9","Billions",,,42.464,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2004","2004","USD","US Dollar","9","Billions",,,45.282,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2005","2005","USD","US Dollar","9","Billions",,,48.182,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2006","2006","USD","US Dollar","9","Billions",,,52.911,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2007","2007","USD","US Dollar","9","Billions",,,61.336,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2008","2008","USD","US Dollar","9","Billions",,,69.357,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2009","2009","USD","US Dollar","9","Billions",,,62.24,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2010","2010","USD","US Dollar","9","Billions",,,72.288,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2011","2011","USD","US Dollar","9","Billions",,,81.348,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2012","2012","USD","US Dollar","9","Billions",,,77.796,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2013","2013","USD","US Dollar","9","Billions",,,90.564,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2014","2014","USD","US Dollar","9","Billions",,,96.55,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2015","2015","USD","US Dollar","9","Billions",,,94.173,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2016","2016","USD","US Dollar","9","Billions",,,99.871,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2017","2017","USD","US Dollar","9","Billions",,,115.411,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2018","2018","USD","US Dollar","9","Billions",,,115.608,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2019","2019","USD","US Dollar","9","Billions",,,120.772,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2020","2020","USD","US Dollar","9","Billions",,,122.217,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","ISR","Israel","2021","2021","USD","US Dollar","9","Billions",,,157.446,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","1995","1995","USD","US Dollar","9","Billions",,,5.403,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","1996","1996","USD","US Dollar","9","Billions",,,5.881,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","1997","1997","USD","US Dollar","9","Billions",,,5.812,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","1998","1998","USD","US Dollar","9","Billions",,,6.498,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","1999","1999","USD","US Dollar","9","Billions",,,7.014,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2000","2000","USD","US Dollar","9","Billions",,,6.55,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2001","2001","USD","US Dollar","9","Billions",,,7.156,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2002","2002","USD","US Dollar","9","Billions",,,8.496,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2003","2003","USD","US Dollar","9","Billions",,,11.112,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2004","2004","USD","US Dollar","9","Billions",,,13.203,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2005","2005","USD","US Dollar","9","Billions",,,14.164,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2006","2006","USD","US Dollar","9","Billions",,,15.282,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2007","2007","USD","US Dollar","9","Billions",,,18.265,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2008","2008","USD","US Dollar","9","Billions",,,20.684,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2009","2009","USD","US Dollar","9","Billions",,,18.686,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2010","2010","USD","US Dollar","9","Billions",,,18.199,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2011","2011","USD","US Dollar","9","Billions",,,19.236,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2012","2012","USD","US Dollar","9","Billions",,,17.539,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2013","2013","USD","US Dollar","9","Billions",,,18.023,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2014","2014","USD","US Dollar","9","Billions",,,18.564,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2015","2015","USD","US Dollar","9","Billions",,,16.081,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2016","2016","USD","US Dollar","9","Billions",,,16.72,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2017","2017","USD","US Dollar","9","Billions",,,17.972,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2018","2018","USD","US Dollar","9","Billions",,,20.162,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2019","2019","USD","US Dollar","9","Billions",,,20.125,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2020","2020","USD","US Dollar","9","Billions",,,19.923,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","SVN","Slovenia","2021","2021","USD","US Dollar","9","Billions",,,23.109,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1965","1965","USD","US Dollar","9","Billions",,,19.516,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1966","1966","USD","US Dollar","9","Billions",,,23.558,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1967","1967","USD","US Dollar","9","Billions",,,26.432,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1968","1968","USD","US Dollar","9","Billions",,,28.084,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1969","1969","USD","US Dollar","9","Billions",,,33.241,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1970","1970","USD","US Dollar","9","Billions",,,33.445,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1971","1971","USD","US Dollar","9","Billions",,,38.181,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1972","1972","USD","US Dollar","9","Billions",,,40.936,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1973","1973","USD","US Dollar","9","Billions",,,48.075,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1974","1974","USD","US Dollar","9","Billions",,,55.183,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1975","1975","USD","US Dollar","9","Billions",,,55.786,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1976","1976","USD","US Dollar","9","Billions",,,65.89,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1977","1977","USD","US Dollar","9","Billions",,,76.538,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1978","1978","USD","US Dollar","9","Billions",,,90.166,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1979","1979","USD","US Dollar","9","Billions",,,90.695,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1980","1980","USD","US Dollar","9","Billions",,,96.926,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1981","1981","USD","US Dollar","9","Billions",,,97.653,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1982","1982","USD","US Dollar","9","Billions",,,97.326,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1983","1983","USD","US Dollar","9","Billions",,,97.747,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1984","1984","USD","US Dollar","9","Billions",,,101.301,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1985","1985","USD","US Dollar","9","Billions",,,108.98,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1986","1986","USD","US Dollar","9","Billions",,,135.385,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1987","1987","USD","US Dollar","9","Billions",,,162.497,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1988","1988","USD","US Dollar","9","Billions",,,180.995,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1989","1989","USD","US Dollar","9","Billions",,,188.222,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1990","1990","USD","US Dollar","9","Billions",,,192.096,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1991","1991","USD","US Dollar","9","Billions",,,192.058,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1992","1992","USD","US Dollar","9","Billions",,,206.14,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1993","1993","USD","US Dollar","9","Billions",,,201.102,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1994","1994","USD","US Dollar","9","Billions",,,214.769,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1995","1995","USD","US Dollar","9","Billions",,,201.139,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1996","1996","USD","US Dollar","9","Billions",,,205.154,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1997","1997","USD","US Dollar","9","Billions",,,203.549,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1998","1998","USD","US Dollar","9","Billions",,,208.924,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","1999","1999","USD","US Dollar","9","Billions",,,218.574,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2000","2000","USD","US Dollar","9","Billions",,,220.078,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2001","2001","USD","US Dollar","9","Billions",,,215.326,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2002","2002","USD","US Dollar","9","Billions",,,218.221,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2003","2003","USD","US Dollar","9","Billions",,,246.158,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2004","2004","USD","US Dollar","9","Billions",,,276.024,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2005","2005","USD","US Dollar","9","Billions",,,298.108,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2006","2006","USD","US Dollar","9","Billions",,,321.208,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2007","2007","USD","US Dollar","9","Billions",,,356.423,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2008","2008","USD","US Dollar","9","Billions",,,368.591,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2009","2009","USD","US Dollar","9","Billions",,,330.771,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2010","2010","USD","US Dollar","9","Billions",,,347.778,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2011","2011","USD","US Dollar","9","Billions",,,379.828,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2012","2012","USD","US Dollar","9","Billions",,,377.559,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2013","2013","USD","US Dollar","9","Billions",,,394.022,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2014","2014","USD","US Dollar","9","Billions",,,404.527,,
"NES","Total","TOTALTAX","Total tax revenue","TAXUSD","Total tax revenue in USD","OAVG","OECD - Average","2015","2015","USD","US Dollar","9","Billions",,,382.581,,
